country_code_1,country_code_2,capital_dist_meters,centroid_dist_meters
RU,BR,11189818.189833995,14096451.125753947
SA,BR,11204129.27812165,11488327.241774699
SE,BR,10236251.267164012,9988093.769021347
SG,BR,16544191.815216687,17502338.470162988
SI,BR,9294281.091941657,9343845.612446781
SK,BR,9582936.584944678,9741701.266659888
TH,BR,16632329.668744698,17266044.638302233
TR,BR,10376488.762768196,10710470.70587654
TW,BR,18525481.352891658,18422269.085384782
UA,BR,10572296.153099408,10639946.44605097
US,BR,6800646.522622356,7136589.188863393
VN,BR,17207601.607037436,18054899.191792857
ZA,BR,7901631.73601746,8602407.976945195
AE,BY,3960930.5466521042,3898115.4166045384
AR,BY,12814936.2151584,13096265.774274334
AT,BY,1004457.7848769876,1217956.5236870158
AU,BY,15134587.246024525,13336164.551999165
BA,BY,1303270.0612634344,1225660.777011767
BE,BY,1607238.6713046404,1657464.2772013943
BG,BY,1287270.2684965704,1135136.4424116903
BH,BY,3619288.139966891,3540689.841694756
BR,BY,10513196.700776713,10442913.345193988
BY,BY,0,0
CA,BY,6820088.31711871,6505644.7710311925
CH,BY,1614937.8715811884,1572285.9211481367
CL,BY,13473492.042861681,13218175.529154379
CO,BY,10358429.879191514,10328467.569352534
CZ,BY,993231.7473452933,971357.098959682
DE,BY,955485.5646379576,1201206.6205156636
DK,BY,979284.9239776451,1206623.3799070236
DZ,BY,2679149.9112969907,3458881.6224697656
EE,BY,638988.6308116821,679340.9317461431
EG,BY,2671683.058253691,2899055.792557489
ES,BY,2767905.821885,2812872.3632136076
FI,BY,714419.3582404443,1229874.867863514
FR,BY,1828074.64663646,2020609.3197793325
GB,BY,1871226.7432673054,2103718.3321183943
GR,BY,1797135.9403954016,1624645.6227883622
HK,BY,7814891.5881981235,NA
HR,BY,1224084.479267438,1258031.6695443762
HU,BY,928251.6987342626,878584.1634808271
ID,BY,9878805.767208487,10596950.800047426
IE,BY,2211447.458381246,2386189.6420188476
IL,BY,2538276.437376595,2454523.7861610884
IN,BY,4877813.810337931,5554500.3007955775
IQ,BY,2649520.115485186,2566290.1791782365
IT,BY,1739632.664411655,1594174.3548705906
JO,BY,2534039.623470388,2533135.091030034
JP,BY,8140506.382834784,8055957.619560619
KH,BY,8153745.688991236,7997920.952105108
KR,BY,7282126.9617853835,7384966.692254347
KW,BY,3191148.005033244,3071799.8129002955
KZ,BY,2941091.252862702,2847564.8358248863
LT,BY,172221.21829753314,422215.0456271995
LV,BY,403218.2244335824,484615.7203463301
MA,BY,3477525.9299954535,3523581.7037613546
MK,BY,1399879.050842261,1321524.851775092
MX,BY,10421428.808435585,10299710.393937176
MY,BY,8701346.559528738,9428172.084353264
NL,BY,1516244.4136722723,1494240.4314047876
NO,BY,1214784.511612757,1461542.5864228604
NZ,BY,17240119.818328477,17237349.071651414
OM,BY,4247310.845085254,4336814.930770309
PE,BY,12057145.749328425,11842535.618452469
PH,BY,8929398.100434389,9130927.379199764
PK,BY,4189142.1122810086,4244370.3002571035
PL,BY,473442.9376170652,553134.2418691787
PT,BY,3236295.589257827,3106951.6675733505
QA,BY,3750838.8256840114,3623723.986407425
RO,BY,1059403.520703918,808668.3229058742
RS,BY,1131314.8410730637,1125841.8015459913
RU,BY,676686.9057761073,4265102.4972501015
SA,BY,3627627.004811843,3426708.9240255216
SE,BY,835839.6186182895,1263356.4337684384
SG,BY,9008005.8357862,8950948.38864972
SI,BY,1274921.8540945323,1189054.443662205
SK,BY,968708.502077297,767136.2076606663
TH,BY,7672779.014114005,7488826.50338032
TR,BY,1606439.4347698344,1639391.0522895681
TW,BY,8038808.182833686,8101703.693444244
UA,BY,437160.1585724336,525927.7574056793
US,BY,7447843.738378412,8498598.072022682
VN,BY,7383044.079206254,7911609.586730988
ZA,BY,8865719.485495582,9241557.91779535
AE,CA,10761267.566445997,10295221.496059548
AR,CA,9078544.406082712,10867916.099099535
AT,CA,6574284.56154256,6496382.6283984585
AU,CA,16126745.321945135,14541710.924190732
BA,CA,6989132.415206125,6973026.719476243
BE,CA,5680854.7208010405,5780983.459696188
BG,CA,7379727.173079942,7378095.4402374495
BH,CA,10389786.812555915,9987534.70324531
BR,CA,7367618.656912336,8595894.239422804
BY,CA,6820088.31711871,6505644.7710311925
CA,CA,0,0
CH,CA,6090830.685232708,6297665.134075802
CL,CA,8795770.525737971,10277585.704003977
CO,CA,4543451.418829701,6560161.737057986
CZ,CA,6341176.2564923465,6340916.145380511
DE,CA,6134705.526409566,5998854.819208895
DK,CA,5913266.934381242,5581671.615204769
DZ,CA,6410245.318941149,7822932.751777585
EE,CA,6315000.731149873,5867531.674614518
EG,CA,8867177.07764174,9178834.280764312
ES,CA,5696680.99675781,6355365.466047991
FI,CA,6278559.18895497,5402334.769225952
FR,CA,5655020.756049053,6114383.191959756
GB,CA,5369072.947888857,5158588.861348806
GR,CA,7754590.692188732,7652219.632076655
HK,CA,12434469.45554361,NA
HR,CA,6706470.626957284,6789458.697199773
HU,CA,6784465.978585636,6797217.462411346
ID,CA,15662423.319519836,13200722.46169098
IE,CA,4906874.972396517,5054020.366024829
IL,CA,8981074.506002078,8901904.622041782
IN,CA,11353802.63257189,11109274.273630321
IQ,CA,9400327.255087638,9055559.050044207
IT,CA,6738615.407308775,6894978.252960403
JO,CA,9011371.153268278,8998643.685560001
JP,CA,10331429.97498997,8266582.962440761
KH,CA,13693094.401281442,11696432.23063313
KR,CA,10523889.527056307,8528487.029992623
KW,CA,9954455.55774722,9536717.470099756
KZ,CA,8831871.2785404,7927889.474744561
LT,CA,6649242.923648773,6086739.4957263805
LV,CA,6442575.277236449,6024882.148373007
MA,CA,5848609.862246343,7030776.547718821
MK,CA,7314440.886347128,7375166.998919609
MX,CA,3607177.55899592,4145468.6441505123
MY,CA,14623567.596358629,12651921.651977407
NL,CA,5638038.828472504,5712022.970197667
NO,CA,5605622.696463302,5073581.607275045
NZ,CA,14498959.621164048,13961052.16348044
OM,CA,11066366.603964482,10693270.178692622
PE,CA,6401177.125649716,7992809.012882527
PH,CA,13145425.400699561,11232125.409221912
PK,CA,10682068.280039415,9936714.220186949
PL,CA,6583644.7893859055,6323480.6741442755
PT,CA,5393277.088687162,6194328.519782353
QA,CA,10526019.078559356,10061623.049247868
RO,CA,7420904.541147719,7083880.938369134
RS,CA,7053742.667067952,7124916.247783504
RU,CA,7167377.748920529,6607610.852800052
SA,CA,10309111.674351918,9930532.586899295
SE,CA,6001398.239655475,5244781.260850499
SG,CA,14836480.45555615,12993357.621549925
SI,CA,6597760.85545794,6673725.157308485
SK,CA,6624155.28174465,6619217.323927066
TH,CA,13441887.743294235,11565318.71921851
TR,CA,8169765.949239652,8132542.968714719
TW,CA,12005500.399084719,10098806.074625345
UA,CA,7225457.99725718,7029924.231756639
US,CA,732676.7184236749,2252702.689371166
VN,CA,12638660.393521091,11290981.42647768
ZA,CA,13077813.509708188,14637273.432420218
AE,CH,4826672.990976487,4796902.945216044
AR,CH,11204519.110874435,11526838.457222167
AT,CH,684823.1824997046,405261.7167186355
AU,CH,16615385.614836369,14797362.078936048
BA,CH,921107.3542414341,823750.2526500169
BE,CH,488124.4473558771,517243.57836183644
BG,CH,1336911.587381813,1406920.4776599698
BH,CH,4416951.880066691,4387955.595505191
BR,CH,8898304.250537155,8877890.405702626
BY,CH,1614937.8715811884,1572285.9211481367
CA,CH,6090830.685232708,6297665.134075802
CH,CH,0,0
CL,CH,11863929.648020089,11650019.724980969
CO,CH,8998978.076619333,8934641.762106558
CZ,CH,621759.5929044572,601000.352979015
DE,CH,752508.3123914605,532776.8733014135
DK,CH,1034594.0662189991,1011303.5406625124
DZ,CH,1189986.2812872133,2159512.0273075793
EE,CH,1795621.6973955552,1788173.028638338
EG,CH,2778892.35332229,2942661.715613007
ES,CH,1153075.071719938,1241038.2314578027
FI,CH,1859908.7630477382,2189175.268227369
FR,CH,435816.7798425932,472916.2310358422
GB,CH,747077.5058423198,1150110.6972951044
GR,CH,1663793.1967588714,1442769.8100639803
HK,CH,9409208.366773296,NA
HR,CH,667164.5569987765,613702.2688816013
HU,CH,881269.2746321309,910144.3363414418
ID,CH,11234084.179638484,12084527.77409706
IE,CH,1204369.9417485243,1321193.4027333015
IL,CH,2901904.4972714284,2856189.43070509
IN,CH,6251081.892052183,6826930.784740592
IQ,CH,3452611.7514630686,3402405.209417328
IT,CH,691861.5665503041,600007.0374437127
JO,CH,2937826.3714465536,2979843.7537798034
JP,CH,9682648.981359694,9538524.512206733
KH,CH,9639001.53987571,9485339.255361903
KR,CH,8873570.685879169,8916670.910246985
KW,CH,3991472.2185264584,3925511.858138887
KZ,CH,4544729.773857528,4396617.258066594
LT,CH,1515074.3916184295,1487853.900020864
LV,CH,1590417.5928432501,1603146.7852216884
MA,CH,1873638.0318632356,2002805.4942320134
MK,CH,1240788.159286513,1250463.5366110809
MX,CH,9639725.952346984,9565216.307089811
MY,CH,10085514.364153149,10906231.016032035
NL,CH,630606.6383398024,633200.4241644149
NO,CH,1458849.3153627636,1674592.1434978978
NZ,CH,18847164.295022573,18796810.303249743
OM,CH,5201735.105068515,5251102.761115159
PE,CH,10585297.109387694,10381182.879791962
PH,CH,10524787.840999601,10694604.151145812
PK,CH,5588772.692200051,5564540.266180692
PL,CH,1141502.5495360168,1028794.5075094999
PT,CH,1629109.1595833797,1538221.744942729
QA,CH,4554280.4205780085,4480800.264868728
RO,CH,1473840.3191150357,1304826.0670751277
RS,CH,1037739.7229277738,1066379.7318257764
RU,CH,2291515.472320158,5741461.386487216
SA,CH,4264448.7466548225,4075331.9514312604
SE,CH,1545878.2484932805,1727627.2212520344
SG,CH,10399196.855823968,10347101.63037345
SI,CH,550489.3261708583,554019.4748308109
SK,CH,739816.1063369521,878253.2746183006
TH,CH,9135469.039968703,8953132.842866112
TR,CH,2185542.591855551,2346922.035881903
TW,CH,9652664.733155113,9673984.52745926
UA,CH,1732140.3995567071,1793871.1167154878
US,CH,6603276.550264874,7948124.906717694
VN,CH,8934627.65225736,9432640.818769393
ZA,CH,8356315.622034055,8760209.608705861
AE,CL,14650945.66503879,14592124.449635712
AR,CL,1138403.729397799,796511.6007234154
AT,CL,12519800.576548627,12027087.586957201
AU,CL,11332931.116116265,13315274.450769745
BA,CL,12447618.50190468,12206122.388465207
BE,CL,11900717.314093126,11604651.013748432
BG,CL,12755789.565213043,12693688.536165396
BH,CL,14377920.203991085,14332087.884751797
BR,CL,3013904.952232903,2777758.543061809
BY,CL,13473492.042861681,13218175.529154379
CA,CL,8795770.525737971,10277585.704003977
CH,CL,11863929.648020089,11650019.724980969
CL,CL,0,0
CO,CL,4255716.360990511,3786363.206324697
CZ,CL,12483209.305852162,12248966.935011502
DE,CL,12537021.940034524,12039956.299000576
DK,CL,12641739.659059508,12223039.562084818
DZ,CL,10929151.808122838,10171641.827210262
EE,CL,13465961.440149965,13233406.21966469
EG,CL,12818134.359504817,12465192.665680205
ES,CL,10712835.031719709,10415585.637238834
FI,CL,13496604.281577908,13326447.671158051
FR,CL,11660512.143903524,11197638.532156594
GB,CL,11687568.987466605,11339595.784078034
GR,CL,12569901.377232622,12298600.269833775
HK,CL,18707491.593285073,NA
HR,CL,12373629.783211194,12078165.735831097
HU,CL,12670020.591169903,12477266.074128753
ID,CL,15616726.940652162,15968393.17823106
IE,CL,11478526.0029397,11061135.114111893
IL,CL,13242501.966298966,13079569.052224103
IN,CL,16936983.124257214,16636242.731643867
IQ,CL,14110467.857620677,13959387.63689245
IT,CL,11921780.678820625,11773838.703843206
JO,CL,13311635.823550727,13172477.167135943
JP,CL,17250100.028406233,17260095.310817633
KH,CL,17559100.75976282,18100739.07659662
KR,CL,18378923.742969573,18156016.117809035
KW,CL,14274530.744502088,14193200.541912233
KZ,CL,16407101.579846345,16028895.8996916
LT,CL,13355542.209829735,13043978.583532004
LV,CL,13358797.587965198,13129682.581657838
MA,CL,10039043.759292103,9803384.492241368
MK,CL,12586198.148950756,12417281.661052778
MX,CL,6620050.683859157,6767553.474301863
MY,CL,16571948.866579337,16954005.5511621
NL,CL,12024926.00917466,11801221.048368314
NO,CL,12744273.398089223,12490258.881822024
NZ,CL,9360881.523254529,9619377.036075203
OM,CL,14998031.570871882,14761597.001979975
PE,CL,2468781.1514794375,2286143.680873218
PH,CL,17635281.022935573,17719402.38957041
PK,CL,16688945.33797722,16296461.583667621
PL,CL,13001574.883102404,12666522.25791803
PT,CL,10237529.257991431,10112270.90648928
QA,CL,14423418.211671425,14385213.837736303
RO,CL,13038387.958857773,12801284.7460373
RS,CL,12646803.179064566,12429744.888767185
RU,CL,14145943.51626076,16630533.9527744
SA,CL,13957403.94194979,13774330.266734459
SE,CL,13100923.870931821,12735007.016946407
SG,CL,16411557.688952718,16802952.648503937
SI,CL,12286237.715138113,12104011.600588286
SK,CL,12567880.433029274,12507902.052219924
TH,CL,17665215.08045842,18130345.581669003
TR,CL,13381372.33959649,13354060.382937983
TW,CL,18535578.911450364,18673910.26790308
UA,CL,13565588.009589357,13396435.602636257
US,CL,8083080.587395964,8279896.780935112
VN,CL,18610929.26469359,18492995.780532677
ZA,CL,9228360.371045781,9002905.034743346
AE,CO,13587310.328277018,13412145.545087388
AR,CO,4668982.660397561,4312837.5559044685
AT,CO,9668657.522095557,9339490.029515069
AU,CO,14443266.109096952,16321657.379332969
BA,CO,9859644.805248054,9694899.285540838
BE,CO,8806273.110779958,8692101.346899863
BG,CO,10271578.44559184,10282493.085696476
BH,CO,13161533.011028305,13004178.580569059
BR,CO,3671770.1352566127,2445872.2621134976
BY,CO,10358429.879191514,10328467.569352534
CA,CO,4543451.418829701,6560161.737057986
CH,CO,8998978.076619333,8934641.762106558
CL,CO,4255716.360990511,3786363.206324697
CO,CO,0,0
CZ,CO,9518013.37788721,9463323.202584453
DE,CO,9438630.682520172,9150893.813175393
DK,CO,9383663.278106835,9152070.260545908
DZ,CO,8563672.324026633,8336434.894505161
EE,CO,10071591.817006823,10093455.791671468
EG,CO,11223622.530252654,10999300.249900296
ES,CO,8027602.682699453,7866297.205643369
FI,CO,10068450.948882861,10007044.878403097
FR,CO,8638930.77713963,8465118.282474717
GB,CO,8510678.00658194,8234665.047123061
GR,CO,10383927.296100372,10083683.039462345
HK,CO,16909552.9393677,NA
HR,CO,9654096.489098268,9507014.539026437
HU,CO,9876555.29904415,9844780.17116295
ID,CO,19837091.907771878,18701179.994675666
IE,CO,8146982.436789222,7948707.063113482
IL,CO,11549311.890050167,11359607.962195603
IN,CO,15229164.301443975,15721525.66437587
IQ,CO,12322590.483704932,12155376.955043782
IT,CO,9392486.523855822,9294534.107331779
JO,CO,11609459.104843592,11487882.675299162
JP,CO,14327597.390037378,14598603.790523795
KH,CO,18230803.216749333,18116230.556417774
KR,CO,14858436.997926997,15045345.314629216
KW,CO,12795163.182097167,12619010.728306096
KZ,CO,13013992.160360739,13063853.152276538
LT,CO,10196058.229853867,10021805.80460718
LV,CO,10082554.210358443,10067932.738415154
MA,CO,7638150.4463229645,7618420.937686816
MK,CO,10131998.442230001,10052704.587340279
MX,CO,3178064.1869537015,3858855.603399939
MY,CO,19052510.092310622,19157627.961225312
NL,CO,8862730.358634293,8837202.918715311
NO,CO,9285012.169427864,9208016.492340248
NZ,CO,12118351.056878902,12287168.265675927
OM,CO,14013886.468822222,13818235.204512345
PE,CO,1887684.6972817187,1620362.262180807
PH,CO,17325641.355519492,17592713.187279552
PK,CO,14545815.411863225,14497464.691051092
PL,CO,9958193.611791842,9804823.777171316
PT,CO,7534214.723899714,7520131.942136419
QA,CO,13285467.874730892,13093683.626629673
RO,CO,10461645.501381679,10237393.156183157
RS,CO,10016585.555365916,9949222.878927367
RU,CO,10919688.01405452,12878659.642267687
SA,CO,12860934.657427244,12511635.43553293
SE,CO,9698010.41915285,9468904.90356572
SG,CO,19338752.415927008,19279073.013653133
SI,CO,9539799.294056926,9479232.61581324
SK,CO,9725373.042040408,9794627.580893178
TH,CO,17908075.96608478,17745806.791756406
TR,CO,11114097.986428997,11182020.719593
TW,CO,16333339.542866714,16616731.331519056
UA,CO,10644388.26005069,10694072.993855726
US,CO,3827498.6214082222,4801152.504786602
VN,CO,17181039.982208423,17792490.24817302
ZA,CO,11475908.910247324,11012090.996784998
AE,CZ,4457305.333249762,4421819.068075835
AR,CZ,11825062.252475409,12127195.237183845
AT,CZ,250628.4524356284,295719.93371485936
AU,CZ,16058504.99764818,14246370.713373277
BA,CZ,755383.8336429987,648819.0385896562
BE,CZ,720117.9020201486,790792.6714623559
BG,CZ,1066986.7511007297,1072736.5092625872
BH,CZ,4065674.157125045,4025421.913748224
BR,CZ,9520061.542579021,9475341.801379513
BY,CZ,993231.7473452933,971357.098959682
CA,CZ,6341176.2564923465,6340916.145380511
CH,CZ,621759.5929044572,601000.352979015
CL,CZ,12483209.305852162,12248966.935011502
CO,CZ,9518013.37788721,9463323.202584453
CZ,CZ,0,0
DE,CZ,281271.1482710624,372650.2296361574
DK,CZ,635727.2895095622,772123.0455447858
DZ,CZ,1740081.9928213551,2627455.899464328
EE,CZ,1231492.1960396424,1249168.7663223152
EG,CZ,2635899.377473771,2838659.4259438156
ES,CZ,1774674.9765028262,1841924.8430199071
FI,CZ,1303832.8271919128,1715963.4209050308
FR,CZ,884067.697675773,1054838.3035052523
GB,CZ,1033006.3302354107,1383718.9458626558
GR,CZ,1536199.865831662,1318545.1534127886
HK,CZ,8796169.70393725,NA
HR,CZ,490063.31480634684,511596.9302544977
HU,CZ,444965.0177504283,479827.12882756564
ID,CZ,10717146.460755447,11519386.806982698
IE,CZ,1466067.46088365,1631047.861975254
IL,CZ,2666006.7454293305,2612290.514473894
IN,CZ,5714693.266885061,6334213.767393936
IQ,CZ,3079457.065629918,3024912.9688679394
IT,CZ,923760.7503779773,787697.6960911666
JO,CZ,2688559.9137327205,2724507.170057858
JP,CZ,9086349.091626998,8968509.065057915
KH,CZ,9068438.804386554,8918239.577422021
KR,CZ,8259388.796388655,8328917.101849895
KW,CZ,3631619.5040893652,3553182.7127571823
KZ,CZ,3927096.1641627457,3803707.4936687276
LT,CZ,896681.0354363619,920310.6233550438
LV,CZ,998230.905634072,1043017.0723777392
MA,CZ,2490285.0543385935,2579122.8206890584
MK,CZ,1050096.026597331,1034272.3819683831
MX,CZ,9934957.775934588,9838846.589453766
MY,CZ,9554758.50899328,10343951.06614874
NL,CZ,711595.7496156625,714405.8926390774
NO,CZ,1118782.1716173317,1397938.1042292195
NZ,CZ,18230723.155630164,18204195.931335993
OM,CZ,4805406.455779307,4875524.1359736165
PE,CZ,11150944.129089551,10938083.566444572
PH,CZ,9911535.566230513,10097696.547420448
PK,CZ,5040852.270306386,5050199.918981977
PL,CZ,519790.10751428606,431226.1363201107
PT,CZ,2245961.86767328,2136736.4490804835
QA,CZ,4203127.716122483,4116186.6701766024
RO,CZ,1080384.105854491,854446.97496297
RS,CZ,741306.0290969292,785687.041239966
RU,CZ,1669762.3195249923,5169486.971674894
SA,CZ,3967981.123507942,3777421.9153929544
SE,CZ,1055585.1376614128,1363663.7622176006
SG,CZ,9866339.727566374,9816334.98421743
SI,CZ,447543.84197174973,389815.663888034
SK,CZ,290439.4941314105,348712.00277484464
TH,CZ,8572877.030999448,8394383.831589134
TR,CZ,1829609.8539971057,1970610.360684048
TW,CZ,9031576.157447208,9073012.520916028
UA,CZ,1143622.376104132,1232347.3616671169
US,CZ,6904641.871652729,8139808.22851375
VN,CZ,8337970.313412521,8852509.406733658
ZA,CZ,8548522.186810307,8944302.866688276
AE,DE,4640041.489085573,4791610.490013263
